Gamma_D2_abs_err,Gamma_D2_rec,Gamma_D2_rel_err,Gamma_D2_true,Ptot_W_abs_err,Ptot_W_rec,Ptot_W_rel_err,Ptot_W_true,Qe_cycle_mae_phys,Qe_cycle_rmse_phys,Qi_cycle_mae_phys,Qi_cycle_rmse_phys,Sm_cycle_mae_phys,Sm_cycle_rmse_phys,Sp_cycle_log_mae,Sp_cycle_log_rmse,Sp_cycle_mae_phys,Sp_cycle_rmse_phys,Te_cycle_log_mae,Te_cycle_log_rmse,Te_cycle_mae_phys,Te_cycle_rmse_phys,Ti_cycle_log_mae,Ti_cycle_log_rmse,Ti_cycle_mae_phys,Ti_cycle_rmse_phys,best_restart_fit,cycle_log_mae,cycle_log_rmse,cycle_mae_norm,cycle_mae_phys,cycle_rmse_phys,dna_abs_err,dna_rec,dna_rel_err,dna_true,global_idx,hci_abs_err,hci_rec,hci_rel_err,hci_true,inv_fit_mse_norm,inverse_fields,n_core_abs_err,n_core_rec,n_core_rel_err,n_core_true,ne_cycle_log_mae,ne_cycle_log_rmse,ne_cycle_mae_phys,ne_cycle_rmse_phys,param_mae_abs_mean,param_mre_mean,ua_cycle_mae_phys,ua_cycle_rmse_phys
8.813910388233785e+19,3.3524111641952565e+21,0.02561773546040058,3.4405502680775944e+21,79207.5,4374457.5,0.018440719693899155,4295250.0,104.3038113431175,718.167871503334,151.12856362656237,495.6533282417191,0.037482442457542876,0.19290190868992513,3.6010296651675953,8.864656024030644,4.365073125511296e+19,2.7188537301994373e+20,0.0344328079485421,0.043983987061938644,13.800663263736356,33.43388291333421,0.04492322347216559,0.05682663129268684,11.678058714425587,25.30306901379018,0.1565232127904892,1.297906226089096,4.347404830559341,0.16051353514194489,5.850988232522328e+18,9.616195688930848e+19,0.10033237934112549,1.4358810186386108,0.0653114840388298,1.5362133979797363,175,0.07525643706321716,0.21426057815551758,0.2599378824234009,0.28951701521873474,0.1565232127904892,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",3.443326315035403e+20,7.125683995043263e+20,0.9350873827934265,3.6823576800078594e+20,0.02307418635581238,0.031763243803263334,3.157174605065663e+18,7.437712017538508e+18,8.649434883639424e+19,0.2608790397644043,807.6610097011695,1244.3669110948258
4.199359658230924e+20,1.090063990551451e+21,0.2781032919883728,1.5099999563745434e+21,1890440.0,11015560.0,0.146477609872818,12906000.0,56.79399450122375,388.38309841224554,137.97087061812735,315.9573828909455,0.014361176212450324,0.07079483731942827,2.491177491538233,7.259485380215662,2.320496817518594e+19,2.0816557363018147e+20,0.03763996019401488,0.04956608496316749,14.242748653177276,30.992315964153505,0.04601388224828528,0.06034664863473614,14.631113163489314,24.16125206809048,0.07063526660203934,1.1870408027026058,3.9796952694974,0.11803160607814789,3.180033216864644e+18,7.363673334397546e+19,0.387786328792572,0.4672136902809143,0.4535512626171112,0.8550000190734863,190,0.4298337697982788,1.431166172027588,0.23096925020217896,1.8609999418258667,0.07063526660203934,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",8.765341881002361e+18,3.4436535296958294e+20,0.02611842006444931,3.356000110885806e+20,0.04206569582328609,0.05399828983921877,2.235297559731208e+18,6.785420826410218e+18,8.574025978160035e+19,0.22704395651817322,642.0204844428121,899.5765756094786
4.068467460873493e+20,3.133819667606598e+21,0.14919354021549225,2.726972921519249e+21,110274.5,7469447.0,0.014984632842242718,7359172.5,132.54774229440753,836.2689191876846,137.72551460235005,695.5863930305964,0.03877702239528469,0.2818162050319634,1.8361121074168847,6.398637874070728,3.1825812794076713e+19,2.021237556696216e+20,0.013748971999019633,0.019589325788496963,2.8445448647968923,7.404849956941566,0.01854430081978174,0.024683267807141876,4.243791123797972,6.903662620351271,0.11346543580293655,1.2322503099037498,4.000790863991819,0.115121990442276,4.215913976471491e+18,7.148673828443953e+19,0.032921552658081055,0.6841148138046265,0.04591336473822594,0.7170363664627075,279,0.04471015930175781,1.8812105655670166,0.023214953020215034,1.9259207248687744,0.11346543580293655,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",3.6347102996377213e+20,3.836497599379265e+20,0.4864956736564636,7.471207899016987e+20,0.016855206348662367,0.023901497638565968,1.9014990176952046e+18,5.368183900606148e+18,1.5406355169178708e+20,0.14396043121814728,420.29994781721797,666.2885965532943
9.650207728413232e+19,1.1625020683891476e+21,0.09052728116512299,1.0659999911050153e+21,788187.0,9519813.0,0.07646361738443375,10308000.0,117.78074740724372,1102.2744039630802,150.6119253716052,401.3969526857424,0.019790052689814874,0.10905314988867376,2.3906115146067903,7.095718311410514,3.0618256383927575e+19,2.4986189477718547e+20,0.03412550592592683,0.04500465206442672,20.742172643422617,45.0046230850451,0.0391200913834777,0.04698882513093182,26.73269854480624,46.987330556604306,0.08324319124221802,1.1891283501306271,3.984738770891971,0.11996687203645706,4.159841596893481e+18,8.843452747582025e+19,0.5484650135040283,0.3875349760055542,0.5859668850898743,0.9359999895095825,290,0.5295456647872925,1.2334543466567993,0.30036622285842896,1.7630000114440918,0.08324319124221802,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",2.6862414868800078e+19,1.6946241434892947e+20,0.18837597966194153,1.4259999948012939e+20,0.03367436872811311,0.04167502280434178,2.6604763912202767e+18,1.1591321638516773e+19,2.467289799078183e+19,0.24833998084068298,555.3317991351898,856.7170857478596
1.5813019308374916e+21,4.426160513252837e+21,0.5558455586433411,2.8448585824153455e+21,136904.0,9067156.0,0.014874305576086044,9204060.0,152.98002643575487,926.9147749727072,151.03947567961958,507.83666316614233,0.03644695166052775,0.2126054160299082,2.7359540163330367,8.016110208657398,5.547609103745044e+19,3.054819946930375e+20,0.017838543429105,0.024443087807230666,4.2441580085271084,9.325789032496377,0.030391829815145148,0.03820987176839129,8.929662226541192,14.482253161819287,0.12154920399188995,1.2809822367859125,4.240573006100793,0.13605602085590363,7.264283821355599e+18,1.0803496460438882e+20,0.07795298099517822,1.8063132762908936,0.04137047007679939,1.8842662572860718,97,0.07676959037780762,1.866302490234375,0.03950938954949379,1.9430720806121826,0.12154920399188995,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",2.984153370777543e+20,2.3873919394663052e+20,0.555548369884491,5.371545310243848e+20,0.024617655161918228,0.029677047618437896,2.6381795333943496e+18,7.292429974661683e+18,3.759434324724259e+20,0.24142961204051971,458.5313044205758,695.4962384781121
1.97937679075063e+21,6.623607227460281e+21,0.4262012541294098,4.6442304367096507e+21,390816.0,9053985.0,0.04137895628809929,9444801.0,131.20360243259012,795.6820055806147,169.12482291198165,589.031033990671,0.04196986740843046,0.25346692084281974,2.6914181502653154,7.84740784889274,6.520525905275999e+19,4.254349605164425e+20,0.02130671492951573,0.029289340157712854,7.728776490414318,18.025086349120368,0.028978194227401773,0.03572542226498364,12.133697078717248,22.400995885728594,0.14839383959770203,1.323190775735377,4.295151550954566,0.14494483172893524,8.544609564694961e+18,1.50468217109587e+20,0.038562774658203125,1.4138442277908325,0.02655094303190708,1.4524070024490356,420,0.02438819408416748,1.2452553510665894,0.019976124167442322,1.2208671569824219,0.14839383959770203,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",2.50956404204524e+20,3.220743644014476e+20,0.43794578313827515,5.730307686059716e+20,0.01786804849020153,0.025125811203994538,3.1516174647996897e+18,1.1426690311526556e+19,4.4606662491728196e+20,0.19041061401367188,490.58518482603154,720.9212317773125
3.042512281386405e+20,1.437856230993742e+21,0.2683926224708557,1.1336050028551015e+21,361702.0,13605333.0,0.02731139212846756,13243631.0,82.37418386383396,591.262067313699,192.40825504172858,590.5204291959917,0.02446429497315627,0.17655881362109016,1.5986876591436787,5.681332078895639,2.8447622025391268e+19,2.2524367114452877e+20,0.01935402574298123,0.030924043793710037,7.150454871527741,16.926119086145988,0.018804906850122958,0.027559423055902973,8.258903534317968,15.361250455190877,0.09881234169006348,1.1668750826278131,3.8395740163786893,0.122721828520298,3.7795604722366797e+18,7.971218981497047e+19,0.28832948207855225,0.987562894821167,0.4123508334159851,0.6992334127426147,449,0.06492328643798828,1.0172514915466309,0.05999334529042244,1.0821747779846191,0.09881234169006348,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",5.251865668583686e+19,6.276444435434659e+20,0.0772147998213768,6.801631002293027e+20,0.018463178069423887,0.028609304201731654,1.788861752502168e+18,9.876955508577421e+18,7.135397696489547e+19,0.1690525859594345,706.241078152613,992.7199638291243
1.3926911784432152e+21,5.079179925946769e+21,0.37778255343437195,3.6864887475035533e+21,88920.5,7394429.0,0.012171706184744835,7305508.5,131.14002174244536,779.9837063077666,124.89121176543878,431.7862766710494,0.03429119887381706,0.219157470622425,2.691888333705625,7.78485870222139,4.617673426719692e+19,2.77363734773602e+20,0.01945965638792141,0.026775981819378302,6.526237467077425,14.741372814431887,0.031038503384735867,0.03743578651061862,11.949787208757318,20.303140916365386,0.11793885380029678,1.2125561499863062,4.105712448072639,0.12863397598266602,6.106332499512307e+18,9.811175501868776e+19,0.04766130447387695,1.0794142484664917,0.04228758439421654,1.1270755529403687,35,0.0353161096572876,1.3727898597717285,0.026405086740851402,1.337473750114441,0.11793885380029678,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",3.1200033980060113e+20,8.096310166123918e+19,0.7939678430557251,3.9296345025793334e+20,0.020850832844572058,0.027219616510304644,2.6739257289015306e+18,8.757306390380072e+18,3.409383247593865e+20,0.2505229413509369,477.024900777952,758.2615235163463
6.961242091524247e+19,4.6354675577346945e+21,0.015246305614709854,4.565855136819452e+21,916310.0,12193528.0,0.06989483535289764,13109838.0,202.2600439135839,1452.2673757464731,226.05240146224563,933.2042634581614,0.04918446675304712,0.3459550282045773,1.8071153743196833,6.184170761116612,6.266560728339776e+19,4.2093516481375365e+20,0.019361828990876722,0.027205974994225206,4.481516014816556,10.240426471260818,0.02248975710017809,0.030299805177818235,7.84758112586393,12.927560916704405,0.1321215033531189,1.2887012805278633,4.05179370414592,0.1444396674633026,8.059202167489554e+18,1.488339254194856e+20,0.1244802474975586,1.7670292854309082,0.06581000238656998,1.8915095329284668,286,0.10523784160614014,1.8671931028366089,0.05335438624024391,1.972430944442749,0.1321215033531189,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",4.846930137588202e+20,2.202408168068806e+20,0.6875723600387573,7.049338129735148e+20,0.014396158234411208,0.020718390888531363,1.8080100565186806e+18,5.087815779098737e+18,1.1086108341637533e+20,0.17837557196617126,627.5441605262448,900.1216143287484
4.45345767501926e+20,4.160600413200378e+21,0.09668931365013123,4.605946180702304e+21,316687.0,8809850.0,0.03469958156347275,9126537.0,118.27410456914872,737.984560959787,207.80488944202054,749.6120812325136,0.04451383304165683,0.2815359617825379,2.249060631097737,7.020619944235005,4.1349122530554175e+19,2.8953830399408633e+20,0.019070364085721922,0.02611552142028741,11.340763604234903,28.572789738836594,0.026033084807111338,0.03451557301188643,8.958763086706671,20.003596006457705,0.1627536565065384,1.1968998513596394,4.007999148792645,0.1511816382408142,5.399928246416447e+18,1.0238328317872328e+20,0.1198040246963501,1.8394677639007568,0.06114722043275833,1.959271788597107,137,0.06480509042739868,0.7424428462982178,0.08027904480695724,0.8072479367256165,0.1627536565065384,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",2.7554728962299003e+20,2.1407093809394116e+20,0.5627799034118652,4.896182277169312e+20,0.014342902830926003,0.018470501548734888,1.8503034407773988e+18,5.12483325242711e+18,1.4417860790654599e+20,0.16711901128292084,552.3767957138044,798.5945915186038
2.5425353171296846e+20,3.24574650324573e+21,0.07264386862516403,3.5000000349586986e+21,7920.0,9007920.0,0.0008800000068731606,9000000.0,108.16337630527153,811.3605275943148,180.66436901277973,755.8785742025229,0.03387934559197855,0.2742848188167159,2.0125742752590887,6.563604251574737,3.0665874085376786e+19,2.063219541223021e+20,0.016056767281162825,0.02428972268165931,5.323215267609375,12.704818278385835,0.020305048412867052,0.027631193907044677,8.698574682115288,15.534309545948721,0.11061935871839523,1.1925559137232435,3.943293164849777,0.11847279965877533,4.052396060261669e+18,7.2981619665001505e+19,0.05108767747879028,0.24891233444213867,0.17029225826263428,0.30000001192092896,208,0.012858152389526367,1.0128581523895264,0.012858152389526367,1.0,0.11061935871839523,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",2.248233525730324e+20,4.248233565812079e+20,1.1241167783737183,2.0000000400817547e+20,0.018413192198118385,0.0254729401596097,1.7532943967165747e+18,6.464187386682825e+18,9.581537509798157e+19,0.2761582136154175,643.5793302608961,985.2453294005722
4.717295429689226e+19,4.903656071119677e+21,0.009713398292660713,4.856483116822785e+21,584323.0,13932840.0,0.043774377554655075,13348517.0,86.61795454860015,649.2433772404937,342.66940156187945,976.8724067367452,0.04237771543303725,0.3771015140032698,2.1333016905922495,6.7788393086972585,4.6490229782537716e+19,3.719610240162664e+20,0.03247659306712422,0.04392624154227609,52.81284533878074,125.98037523924916,0.028290249968492807,0.037349387399196826,32.45973092867245,70.82562894063312,0.1546257585287094,1.2852149390579746,4.142534871391518,0.1488036811351776,6.08994168677179e+18,1.316007586594562e+20,0.05883672833442688,0.4252524971961975,0.1215410828590393,0.4840892255306244,275,0.024514704942703247,0.3469799757003784,0.06598938256502151,0.37149468064308167,0.1546257585287094,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",1.1065836865658552e+18,3.546306398171043e+20,0.0031106772366911173,3.5573722350367015e+20,0.020185876771358892,0.029259417206084163,2.2293037116366e+18,1.3966891233412411e+19,9.655907816593949e+18,0.04882578179240227,759.1051684681228,1140.8964835391419
7.830500151476512e+19,1.252304970858822e+21,0.06669931858778,1.173999969344057e+21,4611132.0,11154868.0,0.292473167181015,15766000.0,59.68256854679443,413.6666555893082,130.16549331908715,303.8117873514985,0.01599682885516297,0.08113544855836712,2.534111051591561,7.301652859278872,2.2299012673386406e+19,1.9019666746844185e+20,0.02507086509487797,0.03467975345626984,8.534232178740606,19.339395721551092,0.0319609166091857,0.045808833161865785,7.936724171483989,13.069368923990126,0.07150965929031372,1.1666621881557753,3.9499617913786276,0.10842729359865189,2.957340491250909e+18,6.726356408168715e+19,0.49855589866638184,0.339444100856781,0.594935417175293,0.8379999995231628,43,0.6479921340942383,1.2270078659057617,0.3455958068370819,1.875,0.07150965929031372,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",1.4117414400513645e+20,4.3117413574324204e+20,0.4868074059486389,2.899999917381056e+20,0.024018429507412065,0.03202362923834694,1.3597112566208658e+18,4.5082266656431713e+18,4.3895829103980315e+19,0.3573022484779358,541.219109460925,813.06251293291
1.3813968542652118e+20,1.0078603495030108e+21,0.12054073065519333,1.146000034929532e+21,2587999.0,10432001.0,0.19877104461193085,13020000.0,71.36924451088808,501.53626749730796,152.76335252835463,358.7258242711653,0.018573741492077318,0.10274988836940875,1.0375934770325952,4.418302919844609,3.3913741163325706e+19,2.6819761488080454e+20,0.03377898462871835,0.04364021268430039,18.757095976141276,55.86487593939873,0.04453192280564833,0.05499644227945697,45.19265907773414,105.20698263898183,0.08514571934938431,1.0581490356585765,3.5219859158381284,0.13909874856472015,4.612162066971388e+18,9.4899419521497e+19,0.8269331455230713,1.03106689453125,0.44506627321243286,1.8580000400543213,212,0.09889860451221466,0.08710139989852905,0.5317128896713257,0.1860000044107437,0.08514571934938431,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",9.169126531186819e+19,2.5579126469511086e+20,0.5587523579597473,1.6409999938324267e+20,0.06653391796718279,0.1084018675299553,2.9835553724453985e+18,1.0827648700636334e+19,4.596619190689648e+19,0.37096863985061646,1200.6023180811094,1725.572757467898
9.41764606578047e+19,2.2843267805189547e+21,0.0429999977350235,2.19015031986115e+21,136086.0,9160935.0,0.014637592248618603,9297021.0,167.30286063006147,1462.5363011826469,166.49490583806943,472.7924653525577,0.025517788387160314,0.14460839254905958,1.7382735991340095,6.091870223714699,3.441745373958528e+19,2.3917506775237827e+20,0.013184292348949618,0.020804004530009593,4.070071006144754,10.247674197154447,0.01804298025245456,0.026254978967267948,5.647910863301392,12.46390506268358,0.11202624440193176,1.0757900787996868,3.726113112478225,0.12521150708198547,4.5409956700721285e+18,8.459566813857473e+19,0.03959465026855469,1.548154354095459,0.026246657595038414,1.5085597038269043,240,0.0723801851272583,1.1579607725143433,0.05882937088608742,1.2303409576416016,0.11202624440193176,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",1.2145778945678744e+20,3.595964213562337e+20,0.5100297331809998,2.3813863189944625e+20,0.014997786549807842,0.02038081915162546,1.910511620991743e+18,6.833996498403969e+18,4.3126848263699825e+19,0.13054867088794708,487.0778789745741,754.0214182071769
5.429272309529995e+20,2.7944165777389356e+21,0.162682443857193,3.337343808691935e+21,540572.0,1804459.0,0.23051805794239044,2345031.0,69.13924873880029,230.86876089224955,68.99247678445369,184.17289001253897,0.021043281094579883,0.0742557180652813,3.7134411311671474,9.014425614067399,2.463091066635065e+19,1.1423017792665921e+20,0.03803517634170851,0.0521700965431773,4.8650998039213915,11.208617639737538,0.04162586247768197,0.05626925875443122,4.440451829758947,8.963751787856934,0.12719115614891052,1.2409217837866078,4.297387200327016,0.1467387080192566,3.45863378116131e+18,4.045496253227524e+19,0.2796294689178467,1.6333436965942383,0.1461753249168396,1.912973165512085,141,0.038365185260772705,0.6261937618255615,0.06526593863964081,0.5878285765647888,0.12719115614891052,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",1.4646328751594825e+20,5.425485415562074e+20,0.3697771728038788,3.9608525404025913e+20,0.029045440647528894,0.0374663224991266,3.038159582939831e+18,6.655704226160501e+18,1.3787809841613373e+20,0.194883793592453,832.904089269926,1316.9202830398442
1.6928651008067135e+20,1.9017074301020217e+21,0.09771673381328583,1.7324209200213504e+21,862282.0,6135607.0,0.1232203021645546,6997889.0,161.82753531134722,1445.8059952178241,152.8572671837483,494.227076841386,0.028114546880276335,0.1974680822710672,4.2620279631275,9.988880713860361,4.331727952625956e+19,3.7529850156762576e+20,0.04860843787167718,0.06736147682518949,15.33925802382991,45.11619402358793,0.07845328943194745,0.09513863002852757,30.411311913711877,54.08307420249098,0.12986023724079132,1.5208926558402505,4.797088422495814,0.16313789784908295,5.874860912105759e+18,1.3277981167499816e+20,0.21139468252658844,-0.0655699372291565,1.4496488571166992,0.14582474529743195,317,0.10749790072441101,0.21818429231643677,0.3300699293613434,0.3256821930408478,0.12986023724079132,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",2.027373481566866e+20,5.159682613710946e+20,0.2820867896080017,7.187056095277812e+20,0.046826103806217656,0.06931019742389527,3.681607770586502e+18,1.3959291840156447e+19,7.440476988825299e+19,0.4565485417842865,1036.7484438264182,1493.28278736451
5.98291951497102e+19,2.8971738030617647e+21,0.021086333319544792,2.8373446079120545e+21,421841.0,12511524.0,0.034892644733190536,12089683.0,101.82246446714075,756.0757548823211,182.22378425959343,798.1876867755824,0.03551129336647887,0.2972442979338185,2.25664294144436,6.800985549103773,4.4510749463918715e+19,4.003576675627129e+20,0.01877607409158205,0.025420839879028195,3.967375938721028,7.944909366729339,0.020081826259547,0.025931928671022918,8.895142511329768,15.168980229567097,0.10027589648962021,1.2478508851939734,4.025578245458648,0.11708203703165054,5.751171473694757e+18,1.4156874679703588e+20,0.035216838121414185,0.26443177461624146,0.11752711981534958,0.29964861273765564,287,0.10591590404510498,1.8971173763275146,0.0591312050819397,1.7912014722824097,0.10027589648962021,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",2.455987039446971e+19,1.1866606786121302e+20,0.17147640883922577,1.4322593825568273e+20,0.025854916092150047,0.038200868465374654,1.4986223256393413e+18,6.886115102894328e+18,1.6877813548640633e+19,0.08082274347543716,692.6340996183025,1021.0808684052356
4.905825258027698e+20,8.424175209668118e+20,0.3680288791656494,1.3330000467695816e+21,4321647.0,6691647.0,1.8234797716140747,2370000.0,84.5300109732994,736.9055196881686,169.00025071134124,411.9328584165106,0.016821150074790653,0.0899402896030167,2.3539363337820416,6.991722709120334,3.213227642566859e+19,3.0811772106110665e+20,0.06827075443660073,0.09437417594588622,51.58484345376574,113.74208202167783,0.10398233352324805,0.11599772542971262,74.94169359786858,125.63567488001402,0.07699017971754074,1.19767908163038,3.952360117035527,0.14573219418525696,4.388426117181482e+18,1.089967643435043e+20,0.3166596293449402,0.5773403644561768,0.3542053997516632,0.8939999938011169,57,0.46156203746795654,1.2964379787445068,0.2625495195388794,1.7580000162124634,0.07699017971754074,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",1.518261950628443e+19,4.276826145790068e+20,0.03680635243654251,4.124999950727224e+20,0.06453155372615056,0.09187012799487917,2.9751325117832653e+18,1.0287228340878567e+19,1.0115302906181085e+20,0.5690139532089233,943.4905253733147,1430.2370112629617
1.891691987480703e+20,4.6570637253228196e+21,0.03903427720069885,4.84623292407089e+21,172284.0,14933914.0,0.01140485517680645,15106198.0,231.32621656186595,2593.133483614474,323.0816187901707,855.900555048512,0.04001782412609523,0.24766460645465266,1.5411033871121076,5.66702633325952,5.552874062397805e+19,4.341201714722984e+20,0.026349963798978013,0.03562264919856426,25.36184111584986,57.62112755086347,0.022934885648875542,0.031391074951382894,14.379269694694354,30.11047217596249,0.14643843472003937,1.0437565443308217,3.635704352195813,0.1531388908624649,7.138277963277405e+18,1.5349742918667292e+20,0.07899534702301025,1.180769681930542,0.06270641088485718,1.2597650289535522,237,0.06326794624328613,0.5246947407722473,0.10760537534952164,0.5879626870155334,0.14643843472003937,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",4.122720355259588e+20,1.0038406053606059e+21,0.6969133615493774,5.91568569834647e+20,0.012722170302210635,0.018313681760609206,1.5774830822411812e+18,5.600255012369017e+18,1.2028824333636862e+20,0.18353286385536194,715.4211207151214,1051.0122620206444
3.225668048732029e+20,9.424332503852232e+20,0.2549934983253479,1.265000055258426e+21,365528.0,10923528.0,0.03462095186114311,10558000.0,140.9609575919755,1319.7150802445326,143.75355329355224,328.3280467794233,0.01807238714115513,0.09870470282572202,2.5370120645512273,7.3302691761451895,2.819964362423728e+19,2.3972759416976245e+20,0.035974439441182435,0.051639640490332685,9.291954533086857,21.303307882367434,0.050697818193545505,0.06715261179648309,11.456345374648242,16.788170812798768,0.08215971291065216,1.1414020337642743,3.9214076561339817,0.13500510156154633,4.0361620834530903e+18,8.487680372419882e+19,0.6722608208656311,0.7087392210960388,0.48679277300834656,1.38100004196167,110,0.5991065502166748,1.2068934440612793,0.3317312002182007,1.805999994277954,0.08215971291065216,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",4.095545353633058e+19,3.405445412669683e+20,0.10735374689102173,3.814999948032989e+20,0.08005631508357694,0.11328548056530581,4.089653043387442e+18,1.2777131018622677e+19,7.270444992268809e+19,0.2430984228849411,653.9744523825804,923.2436011650536
